id, name, tw_url, al_url, li_url, followers, num_investments
225522,"Todd Pitcher",None,https://angel.co/todd-pitcher,http://www.linkedin.com/pub/todd-pitcher/5/38b/463,17,0
225531,"Mark Halvorson",None,https://angel.co/mark-halvorson,http://www.linkedin.com/in/markhalvorson,30,0
225554,"Daniel Khabie",,https://angel.co/daniel-khabie,http://www.linkedin.com/pub/dan-khabie/0/6a9/1a8,136,0
225555,"Ryan Roslansky",None,https://angel.co/ryan-roslansky,http://www.linkedin.com/in/ryanroslansky,120,0
225556,"Joel Fried",http://twitter.com/#!/joeltalks,https://angel.co/joel-9,http://www.linkedin.com/pub/joel-fried/2/910/97a,36,2
225563,"Jan Peter Legtenberg",None,https://angel.co/jan-peter-legtenberg,http://www.linkedin.com/pub/jan-peter-legtenberg/1/b74/300,9,0
225596,"Duc Chau",http://twitter.com/#!/ducky,https://angel.co/ducky,http://www.linkedin.com/in/ducky,65,1
225602,"Armando Osuna",,https://angel.co/armando-osuna,http://www.linkedin.com/in/aosuna,71,1
225603,"TruongSinh Tran-Nguyen",http://twitter.com/#!/oradoe,https://angel.co/truongsinh-tran-nguyen,http://www.linkedin.com/in/truongsinh,33,0
225614,"Will Coleman",,https://angel.co/will-coleman,,34,7
225624,"Kathleen Hughes",None,https://angel.co/kathleen-hughes,None,6,1
225628,"Ike Eze",,https://angel.co/ikeeze,http://www.linkedin.com/in/ikeeze,67,3
225638,"hpatner",None,https://angel.co/hpatner,None,9,1
225658,"Vin",None,https://angel.co/vin,None,6,0
225670,"Paul Chucrallah",http://twitter.com/#!/paul_chucrallah,https://angel.co/paul_chucrallah,None,3,0
225699,"Avi Geller",,https://angel.co/avigeller,http://www.linkedin.com/pub/avi-geller/5a/179/a01,111,0
225700,"Arif Gangji",http://twitter.com/#!/arifgan,https://angel.co/arifgan,http://www.linkedin.com/in/arifgangji,64,0
225703,"Ryan Lucas",None,https://angel.co/ryan-lucas,http://www.linkedin.com/in/ryanlucas,10,0
225715,"Edward Deibert",None,https://angel.co/edward-deibert,http://www.linkedin.com/pub/edward-deibert/0/1a5/7,21,0
225723,"Edwin Fu",http://twitter.com/#!/placementsapp,https://angel.co/edwin-fu,None,145,0
225733,"Miron Cuperman",,https://angel.co/miron-cuperman,http://www.linkedin.com/in/miron,73,1
225740,"Alexander Mouldovan",,https://angel.co/alexander-mouldovan,http://www.linkedin.com/in/crowdfactory,132,5
225749,"Tim Adams",https://twitter.com/wtimadams,https://angel.co/wtimadams,https://www.linkedin.com/in/wtimadams,5,0
225755,"Royal Fazhion",,https://angel.co/royal-fazhion,,12,0
225763,"Derek Footer",http://twitter.com/#!/dfooter,https://angel.co/dfooter,,101,0
225793,"Grant Walsh",None,https://angel.co/grant-walsh,None,2,0
225805,"Evan Malter",http://www.twitter.com/ZipCapital,https://angel.co/emalt,http://www.linkedin.com/in/Malter,29,0
225812,"matthew quilter",None,https://angel.co/matthew-quilter,None,10,1
225814,"Chia Chin Lee",,https://angel.co/chiachinlee,http://www.linkedin.com/pub/chia-chin-lee/0/200/697,132,1
225823,"Thomas Spangler",None,https://angel.co/thomas-spangler,http://www.linkedin.com/pub/thomas-spangler/13/911/5b4,25,5
225828,"Gordon Mangione",None,https://angel.co/gordon-mangione,http://www.linkedin.com/in/gordonmangione,69,0
225844,"Todd Buchner",None,https://angel.co/todd-buchner,None,22,0
225852,"William Crowder",http://twitter.com/williamcrowder,https://angel.co/william-crowder,http://www.linkedin.com/in/williamcrowder,265,10
225854,"Scott White",None,https://angel.co/scott-white-3,None,8,0
225856,"Sorush Abboud",None,https://angel.co/sorush-abboud,None,28,3
225863,"Simon Costello",,https://angel.co/mynameisimon,http://www.linkedin.com/pub/simon-costello/42/120/284,52,0
225878,"J Scavo",None,https://angel.co/jscavo,http://www.linkedin.com/in/jscavo,56,0
225883,"Wolfgang Buehler",None,https://angel.co/wolfgang-buehler-3,None,31,2
225909,"Colm Long",None,https://angel.co/colm,None,63,1
225923,"Peter Skillman",None,https://angel.co/peter-skillman,http://www.linkedin.com/pub/peter-skillman/0/499/879,104,1
225927,"Andy Sitt",,https://angel.co/andysitt,,5,2
225961,"Paul Biondi",,https://angel.co/paul-biondi,http://www.linkedin.com/in/pbiondi,31,0
225971,"Javier Lorenzo",,https://angel.co/javier-3,http://www.linkedin.com/pub/javier-lorenzo/8/608/1b9,62,3
225978,"Thomas Yoder",None,https://angel.co/thomas-yoder,http://www.linkedin.com/in/thomasyoder,8,1
225983,"Pierre Socha",None,https://angel.co/pierre-socha-1,http://www.linkedin.com/in/pierresocha,38,5
225987,"Paul Kemps",None,https://angel.co/paul-kemps,http://www.linkedin.com/in/paulkemps,21,0
225994,"Art Vodolazsky",None,https://angel.co/art-vodolazsky,None,7,0
225999,"Vivek Garipalli",,https://angel.co/vivek-garipalli,http://www.linkedin.com/pub/vivek-garipalli/2/694/124,28,14
226017,"Stuart Kliman",None,https://angel.co/stuart-kliman,http://www.linkedin.com/pub/stuart-kliman/b/97a/664,8,0
226031,"Autumn Autrey",http://twitter.com/#!/AventuraVC,https://angel.co/aventuravc,http://www.linkedin.com/pub/autumn-autrey/59/754/1ba/,686,30
226032,"Will Volkmann",None,https://angel.co/will-volkmann,http://www.linkedin.com/pub/will-volkmann/29/415/758,2,0
226041,"Dmitry Agafonov",None,https://angel.co/dmitry-agafonov,http://www.linkedin.com/in/dagafonov,54,0
226045,"Jon Medved",http://twitter.com/jonmedved,https://angel.co/jon-medved,http://il.linkedin.com/pub/jonathan-medved/0/b/397,493,45
226047,"Talbi Adam",None,https://angel.co/talbi-adam-52,None,2,0
226048,"Keshav Jeet",None,https://angel.co/keshav-jeet,None,7,0
226051,"Timothy Walsh",None,https://angel.co/timothy-walsh-1,http://www.linkedin.com/pub/timothy-walsh/4/84a/a10,27,0
226059,"Nathan Schreier",None,https://angel.co/nathan-schreier-102,None,19,2
226088,"Radha Agrawal",None,https://angel.co/radha-agrawal,http://www.linkedin.com/in/radhaagrawal,51,1
226101,"Marlo Graves",,https://angel.co/marlo-graves,http://www.linkedin.com/pub/marlo-graves/1/629/3a6,18,0
226124,"AL SOLO",None,https://angel.co/al-solo,None,7,0
226155,"Marc-Alexandre Saba",https://twitter.com/MarcSaba1,https://angel.co/marc-saba,http://www.linkedin.com/pub/marc-saba/3/71a/83a,91,5
226166,"Mitch Joel",http://www.twitter.com/mitchjoel,https://angel.co/mitch-joel,http://www.linkedin.com/in/mitchjoel,32,0
226170,"Nigel Oakes FRI",None,https://angel.co/nigel-oakes-fri,http://www.linkedin.com/pub/nigel-oakes-fri/7/817/99b,5,0
226184,"Sumeet Suri",None,https://angel.co/sumeet-suri,,11,0
226186,"Ben Levin",None,https://angel.co/ben-levin,http://www.linkedin.com/in/benlevin,20,0
226189,"Alex Molayem",,https://angel.co/alex-molayem,,47,3
226203,"Robert Eichelberg",,https://angel.co/robert-eichelberg,,10,0
226231,"Wayne Mulligan",None,https://angel.co/wayne-mulligan,http://www.linkedin.com/in/waynemulligan,51,0
226235,"Sandra Ochoa ",None,https://angel.co/sandra-ochoa,None,21,0
226236,"Jonathan Burstein",None,https://angel.co/jonathan-burstein-96,None,8,0
226242,"Chris Azur",None,https://angel.co/chris-azur,None,31,8
226245,"Matt Hulett",None,https://angel.co/matt-hulett,http://www.linkedin.com/in/matthulett,44,1
226283,"Christopher Geier",None,https://angel.co/christopher-geier,None,5,0
226307,"Frank Kilpatrick",https://twitter.com/FrankKilpatrick,https://angel.co/frank-kilpatrick,http://www.linkedin.com/pub/frank-kilpatrick/0/795/b95,58,4
226309,"Kevin Pritchard",http://twitter.com/#!/PacersKev,https://angel.co/pacerskev,None,17,0
226325,"tpananides",None,https://angel.co/tpananides,None,2,0
226326,"Tom Brockington",None,https://angel.co/tom-brockington,http://www.linkedin.com/pub/tom-brockington/7/185/222,5,0
226352,"James Crawford",None,https://angel.co/james-crawford,http://www.linkedin.com/pub/james-crawford/51/aa4/454,4,0
226360,"Ed Zimmerman",http://twitter.com/#!/EdGrapeNutZimm,https://angel.co/edgrapenutzimm,http://www.linkedin.com/in/edgrapenutzimmerman,646,32
226382,"Brian Garcea",None,https://angel.co/brian-garcea,None,4,0
226436,"Chris Erickson",,https://angel.co/chris-erickson-1,http://www.linkedin.com/in/chrislerickson,120,3
226442,"Patrick Zhang",None,https://angel.co/patrick-zhang-50,None,3,0
226475,"Baljit Singh",http://twitter.com/#!/DocMate,https://angel.co/docmate-2,,4,0
226500,"James",None,https://angel.co/james-29,None,6,0
226503,"Mark Adams",None,https://angel.co/cluetrainee,None,14,0
226508,"Gilles Le Cocguen",None,https://angel.co/gilles-le-cocguen,,50,0
226538,"Antti Kosunen",None,https://angel.co/antti-kosunen,http://www.linkedin.com/in/anttikosunen,46,0
226568,"Josef Havelka",None,https://angel.co/josef-havelka,http://www.linkedin.com/in/josefhavelka,9,0
226576,"Michael B Macaulay",,https://angel.co/michael-b-macaulay,,4,0
226593,"Edward McMahon",None,https://angel.co/edward-mcmahon,http://www.linkedin.com/pub/edward-mcmahon/16/95a/129,6,0
226595,"Michael Turner",None,https://angel.co/michael-turner-3,http://www.linkedin.com/pub/michael-turner/34/5a0/52,14,1
226599,"ID",,https://angel.co/ian-davies-1,,37,0
226601,"Geoffrey Keeys",None,https://angel.co/geoffrey-keeys,http://www.linkedin.com/in/gfkeeys,13,1
226608,"Francesco Sabato",None,https://angel.co/francesco-sabato,http://www.linkedin.com/in/francescosabato,39,0
226611,"Reed Coleman",,https://angel.co/reedcoleman,,15,0
226623,"Gustavo",None,https://angel.co/gustavo-2,None,5,0
226628,"Ed Lavalette",None,https://angel.co/ed-lavalette,http://www.linkedin.com/in/edlavalette/,70,0
226630,"YAN THOINET",http://twitter.com/#!/YanThoinet,https://angel.co/yanthoinet,http://www.linkedin.com/in/yanthoinet,234,1
226634,"Shari Foldes",http://twitter.com/sharifoldes,https://angel.co/shari-foldes,http://www.linkedin.com/in/sfoldes,129,0
226649,"Eric Movsessian",None,https://angel.co/eric-movsessian,None,5,0
226651,"Court Square Ventures",None,https://angel.co/court-square-ventures,None,18,11
226653,"Jared Shimoff",None,https://angel.co/jared-shimoff,,10,1
226665,"Henri DF",http://twitter.com/#!/henridf,https://angel.co/henridf,http://www.linkedin.com/in/henridf,48,1
226699,"John Hinnegan",None,https://angel.co/john-hinnegan,http://www.linkedin.com/in/johnhinnegan,13,0
226706,"Bob Remeika",None,https://angel.co/bob-remeika,None,48,1
226746,"William Pidwell",,https://angel.co/wpidwell,http://www.linkedin.com/pub/william-pidwell/64/2a6/b41,13,0
226765,"Michael Clofine",,https://angel.co/michael-clofine,http://www.linkedin.com/in/michaelclofine,53,4
226770,"Seth Lichtenstein",None,https://angel.co/seth-lichtenstein,None,5,0
226786,"Andrew Swerdlow",https://twitter.com/SeamlessPlanet,https://angel.co/andrew-swerdlow,http://www.linkedin.com/pub/andrew-swerdlow/1/96a/b18,75,0
226788,"Ajay Shah",None,https://angel.co/ajay-shah-2,None,7,0
226791,"Mauneel Desai",None,https://angel.co/mauneel-desai,http://www.linkedin.com/in/mauneel,7,0
226794,"J-F Gauthier",None,https://angel.co/j-f-gauthier,None,7,0
226823,"mert miras",None,https://angel.co/mert-miras,None,3,0
226833,"Shaheen Shamsavari",None,https://angel.co/shaheen-shamsavari,http://www.linkedin.com/pub/shaheen-shamsavari/5/b17/940,92,20
226853,"Michael Bodell",http://twitter.com/#!/michaelbodell,https://angel.co/michael-bodell,http://www.linkedin.com/pub/michael-bodell/0/616/75,33,0
226863,"Gordon Clemons",https://twitter.com/GordonClemons,https://angel.co/gordon-clemons,http://www.linkedin.com/pub/gordon-clemons/12/650/b72,33,3
226884,"rafael calderon",None,https://angel.co/rafael-calderon,None,8,1
226946,"Alexander Blum",http://www.twitter.com/00blum,https://angel.co/alexander-blum,http://www.linkedin.com/pub/alex-blum/70/453/505,86,0
226955,"Josh Morris",None,https://angel.co/josh-morris,http://www.linkedin.com/pub/josh-morris/1/153/391,28,0
226964,"hurst13",http://twitter.com/#!/hurst13,https://angel.co/hurst13,None,14,0
226969,"Vijay Nandwani",None,https://angel.co/vijay-nandwani,None,44,2
226970,"dimitris",None,https://angel.co/dimitris-1,None,5,0
226972,"J.J. Kaljuvee",None,https://angel.co/jkaljuvee,,19,1
226973,"Dimitar Misev",None,https://angel.co/dimitar-misev,http://www.linkedin.com/in/dimitarmisev,8,0
226978,"Robin Horwitz",None,https://angel.co/robin-horwitz,http://www.linkedin.com/in/robinhorwitz,11,0
226984,"Mike Shumsky",None,https://angel.co/mikeandcindy-shumsky,None,6,0
226993,"Parker Thomson",,https://angel.co/parker-thomson,,6,1
226996,"chris hampton",None,https://angel.co/chris-hampton,None,2,1
227001,"Greg Smith",None,https://angel.co/greg-smith-4,None,4,1
227020,"Christopher Burgess",None,https://angel.co/christopher-burgess-5201,None,3,0
227021,"Andras Toth",http://twitter.com/andtoth,https://angel.co/toth,http://www.linkedin.com/in/andrast,35,0
227029,"Alexander Soroka",None,https://angel.co/sasha-soroka,None,60,0
227058,"Vernon Duncan",,https://angel.co/vernon-duncan,,9,1
227106,"Bob Muraski",None,https://angel.co/bob-muraski,None,4,1
227168,"Syed Mehdi",http://twitter.com/#!/SyedMehdi,https://angel.co/syedmehdi,http://www.linkedin.com/in/syedamehdi,13,0
227179,"Jackson Hull",None,https://angel.co/jackson-hull,http://www.linkedin.com/in/jacksonhull,71,1
227183,"Serge DIELENS",http://twitter/com/sergeDedge,https://angel.co/sergededge,http://www.linkedin.com/in/dielens,24,0
227186,"Jenny Ta",http://twitter.com/#!/JennyQTa9,https://angel.co/jennyqta9,http://www.linkedin.com/in/jennyqta,50,2
227201,"Malcolm Sheridan",http://twitter.com/#!/malcolmsheridan,https://angel.co/malcolmsheridan,None,15,0
227216,"K Jeffrey Dahlberg ",None,https://angel.co/k-jeffrey-dahlberg,None,7,0
227226,"David Prinster",https://twitter.com/dprinster,https://angel.co/dprinster,http://www.linkedin.com/in/davidprinster/,74,0
227255,"Israeli Angels Group",http://twitter.com/#!/IsraeliAngels,https://angel.co/israeliangels,http://www.linkedin.com/company/israeli-angels-group?trk=company_logo,38,1
227257,"Justin Melia",None,https://angel.co/justin-melia,None,2,0
227269,"gianni del zoppo",None,https://angel.co/slimmyg,None,5,0
227273,"Sepehr Fazaeli",http://twitter.com/#!/SepehrFazaeli,https://angel.co/fazaeli,http://www.linkedin.com/in/sepehrf,67,0
227274,"Stephan von Perger",http://twitter.com/#!/vonperger,https://angel.co/vonperger,http://www.linkedin.com/in/stephanvonperger,94,0
227281,"Alice Zagury",http://twitter.com/#!/_TheFamily,https://angel.co/alice-zagury,http://www.linkedin.com/in/alicezagu,399,1
227316,"Jeffrey (Jeff) Tucker",None,https://angel.co/jeffrey-jeff-tucker,http://www.linkedin.com/in/jeffreyltucker,14,0
227327,"Sam Palaniswamy",None,https://angel.co/sam-palaniswamy,http://www.linkedin.com/pub/sam-palaniswamy/2/885/92b,6,0
227331,"Andrei Brasoveanu",,https://angel.co/andrei-brasoveanu,http://www.linkedin.com/in/andreibrasoveanu,85,0
227332,"Michael McCartney",,https://angel.co/michael-mccartney,http://www.linkedin.com/in/mjmccartney,228,24
227370,"Eduardo H. Domingues",None,https://angel.co/ehdomingues,None,11,1
227373,"David Malcolm",http://twitter.com/#!/themalcman,https://angel.co/david-malcolm-127,,120,11
227383,"Andrew Ofstad",None,https://angel.co/aofstad,None,22,0
227391,"Denis Abrams",None,https://angel.co/denis-abrams,http://www.linkedin.com/pub/denis-abrams/3/379/433,60,2
227395,"Stephen Kowal",http://twitter.com/#!/stephen_kowal,https://angel.co/stephen-kowal,http://www.linkedin.com/in/stephenkowal,25,1
227406,"Thomas Booth",None,https://angel.co/thomaspbooth,None,21,1
227461,"Bilal Memon",http://twitter.com/#!/bmemon89,https://angel.co/bilal-memon,http://www.linkedin.com/pub/bilal-memon/1a/b25/82b,136,1
227475,"Louis Lamoureux",None,https://angel.co/louis-lamoureux,http://www.linkedin.com/in/louislamoureux,11,0
227515,"Herve H",None,https://angel.co/herve-hababou,,19,0
227530,"Aurora",None,https://angel.co/aurora-5,None,6,0
227537,"TJ",None,https://angel.co/tj-1,None,6,0
227558,"Remiz Rahnas",http://twitter.com/remiz,https://angel.co/remiz,http://in.linkedin.com/in/remiz,45,2
227576,"Colin Kinner",http://twitter.com/#!/ColinKinner,https://angel.co/colin-kinner,http://www.linkedin.com/in/colinkinner,126,0
227586,"Jaime Ravelo",http://twitter.com/#!/jaimeravelo,https://angel.co/jaime-ravelo,http://www.linkedin.com/pub/jaime-ravelo/17/9b3/559,76,3
227603,"Olga Molodsova",None,https://angel.co/olga-molodsova,None,19,0
227630,"spiro mikrogianakis",None,https://angel.co/spiro-mikrogianakis,None,5,0
227649,"Chris Toudic",None,https://angel.co/chris-toudic,http://www.linkedin.com/in/christoudic,23,0
227665,"anne juleff",None,https://angel.co/anne-juleff,None,7,2
227679,"Graeme Bagg",None,https://angel.co/graeme-bagg,None,6,0
227680,"PAVEL OLIVA",None,https://angel.co/pavel-oliva,None,5,2
227685,"Moshe Raines",None,https://angel.co/moshe-raines,http://www.linkedin.com/in/mosheraines,48,0
227694,"Anees Ahmed",http://twitter.com/#!/anees_a,https://angel.co/anees-ahmed,http://www.linkedin.com/in/aneesahmed,30,0
227720,"joe rossi",None,https://angel.co/joe-rossi,None,7,0
227726,"Marshall Roch",None,https://angel.co/mroch,None,38,0
227730,"Dipan Sheth",None,https://angel.co/dipan-sheth,http://www.linkedin.com/in/dipans,21,0
227734,"Ryan Deschamps",None,https://angel.co/ryan-deschamps,http://www.linkedin.com/pub/ryan-deschamps/2/563/222,10,0
227745,"Hakan Ozcan",,https://angel.co/hakanozcan,,22,0
227752,"Santhosh Narayan",None,https://angel.co/santhosh-narayan,http://www.linkedin.com/in/santhoshnarayan,43,0
227756,"Anil John",None,https://angel.co/aniltj,None,2,0
227760,"David Blauvelt",None,https://angel.co/david-blauvelt,None,4,1
227761,"Daniel Weller",None,https://angel.co/daniel-weller,http://www.linkedin.com/in/danielweller,35,2
227770,"Ryan Bethencourt",None,https://angel.co/ryan-bethencourt-1,None,59,0
227778,"Indrajitsingh Pawar",http://twitter.com/#!/1ndrajit,https://angel.co/1ndrajit,,25,1
227794,"Noah Posnick",None,https://angel.co/nposnick,None,6,0
227823,"David Croson",http://twitter.com/#!/ProfDC,https://angel.co/profdc,None,13,0
227830,"Andrew Firlik",,https://angel.co/afirlik-foundmed-com,,22,0
227833,"Jay Hoffmann",,https://angel.co/jay-hoffmann,http://www.linkedin.com/in/jayhoffmann,224,0
227844,"Xin Han",None,https://angel.co/xin-han2000,None,19,0
227848,"Chris Stallman",https://twitter.com/ctstallman,https://angel.co/chris-stallman,,36,10
227850,"Anders Ranum",,https://angel.co/anders-ranum,http://www.linkedin.com/in/andersranum,78,3
227875,"Riddhish Patel",None,https://angel.co/riddhish-patel,None,6,0
227890,"Nick Lynch",https://twitter.com/OakReach,https://angel.co/nicklynch,http://www.linkedin.com/in/nicholaslynch,106,0
227910,"Matt Luckett",None,https://angel.co/matt-luckett,None,10,2
227916,"Adam Harris",,https://angel.co/adam-harris-digiarb,,60,0
227917,"Gregory Fryer",None,https://angel.co/gregory-fryer,None,3,0
227936,"Sid Harth",None,https://angel.co/sid-harth,http://www.linkedin.com/pub/sid-harth/4a/a7b/a9b,20,1
227939,"Denis O'Dwyer",https://twitter.com/denisodwyer,https://angel.co/denis-o-dwyer,http://www.linkedin.com/pub/denis-o-dwyer/1/863/aba,122,3
227947,"hexasoft",None,https://angel.co/kim-loong-liew,http://www.linkedin.com/in/kimloong,10,0
